//
// File Name , item = start time / end time, ...
//
Words/astronaut,astronaut=0.2645/1.0
Words/caught,caught=0.2244/0.3038
Words/haul,haul=0.1269/0.5215
Words/yawn,yawn=0.0544/0.4807
Words/claw hammer,claw hammer=0.1133/0.8163
Words/macaw parrot,macaw parrot=0.0340/0.8027
Words/see saw,see saw=0.1496/0.4580
Words/daydreaming,daydreaming=0.1723/1.0498
Words/daybreak,daybreak=0.0657/0.7233
Words/car,car=0.0521/0.4013
Words/scarf,scarf=0.3265/0.3809
Words/barn,barn=0.0544/0.4172
Words/carpet,carpet=0.1020/0.3310
Words/panda,panda=0.0907/0.3990
Words/van,van=0.1723/0.4421
Words/frying pan,frying pan=0.1496/0.8163
Words/blanket,blanket=0.1916/0.6104
Words/kangaroo,kangaroo=0.1043/0.8072
Words/volcano,volcano=0.1043/0.6462
Words/cow,cow=0.3083/0.5541
Words/cut,cut=0.1247/0.2766
Words/curl,curl=0.0430/0.5215
Words/corn,corn=0.1564/0.4489
Words/dancing,dancing=0.0458/0.7937
Words/catcher,catcher=0.0498/0.7006
Words/cleats,cleats=0.0226/0.8321
Words/hedge clippers,hedge clippers=0.0793/0.8820
Words/four-leaf clover,four-leaf clover=0.0793/1.0544
Words/cry,cry=0.1882/0.4421
Words/scratch,scratch=0.1723/0.4263
Words/cranberries,cranberries=0.0498/0.8911
Words/screws,screws=0.3356/0.4716
Words/nuts,nuts=0.0340/0.3877
Words/net,net=0.0430/0.3424
Words/penguin,penguin=0.0770/0.4376
Words/kitten,kitten=0.0634/0.5079
Words/onion,onion=0.0362/0.4875
Words/queen,queen=0.2244/0.8503
Words/candlestick,candlestick=0.1111/0.5306
Words/dandelion,dandelion=0.0430/0.7777
Words/sandal,sandal=0.2539/0.7551
Words/sandwich,sandwich=0.2222/0.5306
Words/dachshund,dachshund=0.0793/0.7528
Words/grandfather,grandfather=0.1041/0.9895
Words/angry,angry=0.1224/0.4943
Words/fishing,fishing=0.1746/0.4852
Words/flying carpet,flying carpet=0.2244/0.7346
Words/pink,pink=0.1473/0.2426
Words/bunk bed,bunk bed=0.0725/0.4353
Words/monkey bars,monkey bars=0.0204/0.7981
Words/tank truck,tank truck=0.0907/0.5011
Words/monkey wrench,monkey wrench=0.0249/0.7233
Words/kayak,kayak=0.1247/0.4467
Words/guitar player,guitar player=0.0453/0.8390
Words/yacht,yacht=0.1700/0.4603
Words/butterfly,butterfly=0.0612/0.5736
Words/eyebrow,eyebrow=0.0544/0.4852
Words/bunny,bunny=0.1746/0.4058
Words/puppy,puppy=0.0453/0.3741
Words/key,key=0.1473/0.3356
Words/robot,robot=0.0952/0.4126
Words/grapes,grapes=0.0839/0.4716
Words/bow and arrows,bow and arrows=0.0793/1.0952
Words/rocket,rocket=0.1814/0.3015
Words/polar bear,polar bear=0.0476/0.5260
Words/rake,rake=0.0589/0.3469
Words/firetruck,firetruck=0.1315/0.5170
Words/throne,throne=0.1292/0.5034
Words/gold,gold=0.0249/0.4104
Words/eagle,eagle=0.0408/0.3945
Words/bridge,bridge=0.1770/0.7833
Words/fringe,fringe=0.2018/0.5464
Words/syringe,syringe=0.1564/0.8321
Words/bandage,bandage=0.0430/0.6961
Words/globe,globe=0.0748/0.6485
Words/glow,glow=0.0476/0.5873
Words/sunglasses,sunglasses=0.1995/0.8072
Words/glum,glum=0.0816/0.5963
Words/spyglass,spyglass=0.3038/0.8185
Words/green beans,green beans=0.1020/0.7913
Words/grasshopper,grasshopper=0.1133/0.5714
Words/grandmother,grandmother=0.0725/0.6848
Words/grandfather clock,grandfather clock=0.0430/0.9795
Words/tree,tree=0.0589/0.3990
Words/three,three=0.1836/0.3219
Words/bell,bell=0.1979/0.3187
Words/oven,oven=0.0045/0.4444
Words/eat,eat=0.0589/0.2993
Words/leaf,leaf=0.0680/0.5736
Words/beaver,beaver=0.0793/0.4240
Words/beagle,beagle=0.0566/0.3900
Words/teapot,teapot=0.1111/0.4104
Words/guinea pig,guinea pig=0.0408/0.5532
Words/peas,peas=0.0770/0.4126
Words/flower,flower=0.2358/0.4671
Words/feather,feather=0.2335/0.2630
Words/trumpet,trumpet=0.0929/0.4263
Words/bucket,bucket=0.0770/0.3401
Words/flew,flew=0.2208/0.4270
Words/cashew,cashew=0.1088/0.6190
Words/threw,threw=0.0680/0.5827
Words/glove,glove=0.1247/0.4126
Words/cucumber,cucumber=0.1088/0.5464
Words/ambulance,ambulance=0.0612/0.8775
Words/suv,suv=0.0204/0.7165
Words/music,music=0.0816/0.3922
Words/bubble,bubble=0.0816/0.3809
Words/plug,plug=0.1451/0.4399
Words/rug,rug=0.0476/0.4467
Words/plum,plum=0.3875/0.5083
Words/golf club,golf club=0.0226/0.8526
Words/dune buggy,dune buggy=0.9/0.8
Words/tissue,tissue=0.0385/0.6394
Words/fruits,fruits=0.2494/0.4580
Words/burn,burn=0.1065/0.4308
Words/hamburger,hamburger=0.1065/0.6303
Words/purple,purple=0.0702/0.3424
Words/turkey,turkey=0.0748/0.3968
Words/furniture,furniture=0.2176/0.4852
Words/tape measure,tape measure=0.1746/0.7301
Words/owl,owl=0.0521/0.4852
Words/wolf,wolf=0.0770/0.3650
Words/saddle,saddle=0.2290/0.3922
Words/table,table=0.1065/0.3832
Words/troubles,troubles=0.1270/0.8208
Words/tumble,tumble=0.1854/0.3458
Words/umbrellas,umbrellas=0.0702/0.8775
Words/sombrero,sombrero=0.1292/0.6757
Words/brother,brother=0.1224/0.4104
Words/brown,brown=0.1609/0.5102
Words/fork,fork=0.1587/0.2176
Words/traffic light,traffic light=0.0793/0.5986
Words/housefly,housefly=0.0884/0.6553
Words/flame,flame=0.2244/0.6643
Words/front loader,front loader=0.2312/0.5986
Words/frog pads,frog pads=0.2063/0.8662
Words/toe,toe=0.1337/0.3219
Words/crayon,crayon=0.0249/0.6439
Words/school bus,school bus=0.2267/0.6712
Words/balloon,balloon=0.1541/0.6291
Words/moon,moon=0.0317/0.4852
Words/broom,broom=0.1020/0.5283
Words/tool belt,tool belt=0.0362/0.4943
Words/wood,wood=0.1269/0.4421
Words/foot,foot=0.2494/0.2018
Words/crooked,crooked=0.1812/0.5083
Words/footstool,footstool=0.1632/0.5850
Words/bookcase,bookcase=0.0408/0.4467
Words/boat,boat=0.0340/0.4671
Words/coat,coat=0.1201/0.2448
Words/soap,soap=0.2743/0.2018
Words/soccer goal,soccer goal=0.2448/0.9092
Words/boat trailer,boat trailer=0.0634/0.6122
Words/coin,coin=0.1383/0.3877
Words/noise,noise=0.0408/0.6281
Words/toilet,toilet=0.2970/0.4603
Words/fencing foil,fencing foil=0.3287/1.0816
Words/toilet paper,toilet paper=0.1451/0.8616
Words/six-point-star,six-point-star=0.1292/0.9024
Words/toys,toys=0.1201/0.4829
Words/cowboy,cowboy=0.2222/0.8344
Words/joy,joy=0.1768/0.6099
Words/royal,royal=0.1088/0.6734
Words/hornet,hornet=0.1632/0.4240
Words/popcorn,popcorn=0.0997/0.5714
Words/tortilla,tortilla=0.1315/0.4852
Words/doll house,doll house=0.0566/1.2176
Words/mountain,mountain=0.0725/0.5283
Words/cloudy,cloudy=0.1700/0.4784
Words/bowl,bowl=0.125/0.4020
Words/throw,throw=0.0657/0.3922
Words/crowbar,crowbar=0.2244/0.7732
Words/lawnmower,lawnmower=0.0385/1.0385
Words/trowel,trowel=0.1405/0.5759
Words/shower,shower=0.2154/0.5895
Words/wedding gown,wedding gown=0.0544/0.8480
Words/work,work=0.0997/0.2448
Words/wig,wig=0.0748/0.3492
Words/weather,weather=0.2063/0.5963
Words/waterfall,waterfall=0.0589/0.5827
Words/woman,woman=0.0770/0.3968
Words/wash,wash=0.1133/0.5328
Words/watermelon,watermelon=0.0317/0.9070
Words/white cat,white cat=0.0476/0.5578
Words/white calf,white calf=0.0249/0.8775
Words/wheelbarrow,wheelbarrow=0.1337/0.8208
Words/white spider,white spider=0.0362/0.6643
Words/wheel,wheel=0.0476/0.4535
Words/path,path=0.0975/0.3492
Words/thumb,thumb=0.1950/0.3764
Words/clothes,clothes=0.1428/0.4512
Words/tetherball,tetherball=0.1360/0.6848
Words/truck,truck=0.2789/0.3378
Words/trombone,trombone=0.0861/0.6326
Words/triangle,triangle=0.1383/0.5351
Words/tree stump,tree stump=0.1950/0.6371
Words/troll,troll=0.0589/0.5034
Words/pearl,pearl=0.0249/0.4240
Words/snow plow,snow plow=0.1428/0.5600
Words/proposing,proposing=0.0725/0.9750
Words/tennis racquet,tennis racquet=0.0861/0.5804
Words/square,square=0.2857/0.4807
Words/t-square,t-square=0.1405/0.5147
Words/badminton racquet,badminton racquet=0.0453/1.4829
Words/carpenter's square,carpenter's square=0.2131/1.1496
Words/love,love=0.1000/0.5
Words/catch,catch=0.1/0.6
Words/clown,clown=0.9/0.5
Words/family,family=0.6/0.5
Words/goose,goose=0.6/0.5
Words/king,king=0.1/0.5
Words/statue,statue=0.5/0.7
Words/town,town=0.64/0.7
Words/tuba,tuba=0.1/0.5
Words/turtle,turtle=0.2/0.6
